a.name,e.latitude,e.longitude,e.city,e.type,e.startdate,e.venue
Fred Wagner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Fred Wagner,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Fred Wagner,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Fred Wagner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Sydney Hopkinson,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Sydney Hopkinson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Sydney Hopkinson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Sydney Hopkinson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hermann Dudley Murphy,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Hermann Dudley Murphy,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Harold Davis,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Harold Davis,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Harold Davis,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Harold Davis,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Harold Davis,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Gaines Ruger Donoho,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Gaines Ruger Donoho,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Gaines Ruger Donoho,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Mary Cassatt,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mary Cassatt,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Mary Cassatt,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Mary Cassatt,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Mary Cassatt,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arthur Crisp,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Josephine Paddock,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Bolton Coit Brown,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred Vance Churchill,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alfred Vance Churchill,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Philip Leslie Hale,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Philip Leslie Hale,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Bernard Boutet de Monvel,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Bernard Boutet de Monvel,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Georges Jeanniot,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Georges Jeanniot,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Georges Jeanniot,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edmond Bille,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ida Hacke,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Edouard Vallet,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Edouard Vallet,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Edouard Vallet,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Robert Anning Bell,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Federico Zandomeneghi,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
George Hendrik Breitner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henri Jean Guillaume Martin,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henri Jean Guillaume Martin,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henri Jean Guillaume Martin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henri Jean Guillaume Martin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Andre Dauchez,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Adolf Fischer,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hermann Göhler,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alexander Max Koester,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alexander Max Koester,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
René Ménard,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
René Ménard,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
René Ménard,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Joseph Paul Mesle,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Peter Paul Müller,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Nicholson,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Nicholson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Nicholson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Nicholson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Rothenstein,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Fritz Thaulow,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alfred East,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Robert Weir Allan,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Mason Hunter,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
John Muirhead,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
John Muirhead,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Muirhead,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
John Muirhead,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
James Whitelaw Hamilton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
James Whitelaw Hamilton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
James Whitelaw Hamilton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Hendrik Johannes Haverman,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Hendrik Willem Mesdag,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Hendrik Willem Mesdag,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hendrik Willem Mesdag,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Willy Sluiter,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Willy Sluiter,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Willy Sluiter,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Willy Sluiter,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Dirk Wiggers,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Jan Hillebrand Wijsmuller,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henry Lerolle,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Louis Braquaval,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Rupert Bunny,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles C. J. Hoffbauer,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Ulisse Caputo,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Ulisse Caputo,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Ulisse Caputo,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ulisse Caputo,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Léon Cauvy,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Raymond Charmaison,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Raymond Charmaison,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Raymond Charmaison,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Raymond Charmaison,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred-Pierre Agache,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Gay,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Walter Gay,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Frederick Carl Frieseke,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harry van der Weyden,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Morris Young,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Istvan Bosznay,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Oliver Hall,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Herbert Edwin Pelham Hughes-Stanton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Herbert Edwin Pelham Hughes-Stanton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Herbert Edwin Pelham Hughes-Stanton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Herbert Edwin Pelham Hughes-Stanton,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Thomas Austen Brown,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Alexander Jamieson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Strang,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
John Macallan Swan,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hermann Völkerling,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Thorolf Holmboe,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Halfdan Frithjof Strom,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Halfdan Frithjof Strom,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Nikolaj Petrovič Bogdanov-Bel'skij,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Reuterdahl,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henry Reuterdahl,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Nicolaas Bastert,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jacobus Simon Hendrik Kever,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jacobus Simon Hendrik Kever,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Bernardus Johannes Blommers,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Marius Alexander Jacques Bauer,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Marius Alexander Jacques Bauer,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Albert Neuhuys,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Albert Neuhuys,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Albert Neuhuys,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Albert Neuhuys,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Marius van der Maarel,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Emmanuel Vierin,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Emmanuel Vierin,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Emmanuel Vierin,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Maurice Eliot,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Samuel Horton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Gerald Festus Kelly,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Wilfrid-Gabriel De Glehn,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Wilfrid-Gabriel De Glehn,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Wilfrid-Gabriel De Glehn,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alice Maud Fanner,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Alice Maud Fanner,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alice Maud Fanner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Alice Maud Fanner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Moffat Peter Lindner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Charles Sims,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Charles Sims,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Charles Sims,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Charles Sims,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Charles Sims,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Sydney Lee,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Orpen,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Orpen,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Orpen,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Orpen,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Orpen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Alfred Hayward,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alfred Hayward,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Ernest Albert Waterlow,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
David Young Cameron,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Maurice Greiffenhagen,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Maurice Greiffenhagen,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Maurice Greiffenhagen,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
George Washington Lambert,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
George Washington Lambert,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
George Washington Lambert,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
George Washington Lambert,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Karl O'Lynch Von Town,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Harrington Mann,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
James Wilson Morrice,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
James Wilson Morrice,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
James Wilson Morrice,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
James Wilson Morrice,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
James Wilson Morrice,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
James Charles,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Mark Fisher,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Mark Fisher,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Mark Fisher,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Mark Fisher,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Glyn Warren Philpot,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Glyn Warren Philpot,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Philip Connard,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Mansfield Crealock,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
John Mansfield Crealock,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Louis Apol,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Hans Heyerdahl,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Joseph Baile,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Joseph Baile,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Frank Weston Benson,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Frank Weston Benson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frank Weston Benson,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Frank Weston Benson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Hans Best,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Willem Christiaan Constant Bleckmann,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Heinrich Brüne,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
William Merritt Chase,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Henri Aimé Duhem,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henri Aimé Duhem,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henri Aimé Duhem,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Edgard Farasyn,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Edgard Farasyn,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Franz Gräßel,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Franz Gräßel,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Franz Gräßel,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Franz Gräßel,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Franz Gräßel,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
François Joseph Guiguet,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
François Joseph Guiguet,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
George Henry,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Hendrik Willebrord Jansen,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Henri Le Sidaner,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Antonio Mancini,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Antonio Mancini,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Antonio Mancini,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Pompeo Mariani,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Enrique Martínez Cubells y Ruiz,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Georg Ludwig Meyn,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Jules Alexis Muenier,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Evert Pieters,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert Reid,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Robert Reid,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Robert Reid,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Robert Reid,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Robert Reid,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alexander Roche,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alexander Roche,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Alexander Roche,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Albert Roelofs,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jakob Ruch,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Jakob Ruch,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Edouard Saglio,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Georg Schildknecht,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Louis Abel-Truchet,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Johann Hendrik Mastenbroek,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
E. A. Walton,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
E. A. Walton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
E. A. Walton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ferdinand Willaert,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Ferdinand Willaert,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Ferdinand Willaert,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Karl Ziegler,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Karl Ziegler,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Frederic Anatole Houbron,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Alexander Robinson,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Viktor Scharf,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
William Frederick Mayor,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Henry Bishop,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Modeste Huys,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Modeste Huys,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Modeste Huys,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Modeste Huys,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Modeste Huys,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Auguste Emmanuel Pointelin,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
Anna Airy,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Robert James Enraght-Moony,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Thomas Cantrell Dugdale,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Arthur Streeton,40.4333,-79.9833,Pittsburgh,group,1910,Carnegie Institute
Arthur Streeton,40.4333,-79.9833,Pittsburgh,group,1911,Carnegie Institute
Arthur Streeton,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Arthur Streeton,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Arthur Streeton,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
Louis Augustus Sargent,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Louis Augustus Sargent,40.4333,-79.9833,Pittsburgh,group,1913,Carnegie Institute
Louis Augustus Sargent,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
John Noble,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
André Ulmann,40.4333,-79.9833,Pittsburgh,group,1905,Carnegie Institute
André Ulmann,40.4333,-79.9833,Pittsburgh,group,1912,Carnegie Institute
Margaret Campbell Macpherson,40.4333,-79.9833,Pittsburgh,group,1914,Carnegie Institute
